split_a,class_a,filename_a,path_a,split_b,class_b,filename_b,path_b,phash_distance,same_class,normalized_pixel_correlation,structural_similarity,meets_exclusion_rule
train,notumor,Tr-no_1248.jpg,data/Training/notumor/Tr-no_1248.jpg,validation,glioma,Tr-gl_1176.jpg,data/Training/glioma/Tr-gl_1176.jpg,86,False,0.4976589771107037,0.25704532861709595,False
test,notumor,Tr-no_1317.jpg,data/Training/notumor/Tr-no_1317.jpg,validation,pituitary,Tr-pi_667.jpg,data/Training/pituitary/Tr-pi_667.jpg,86,False,0.5308099531611031,0.4057541489601135,False
train,notumor,Tr-no_1369.jpg,data/Training/notumor/Tr-no_1369.jpg,validation,glioma,Tr-gl_1032.jpg,data/Training/glioma/Tr-gl_1032.jpg,86,False,0.6462294310238739,0.4248327314853668,False
train,notumor,Tr-no_1393.jpg,data/Training/notumor/Tr-no_1393.jpg,validation,notumor,Tr-no_233.jpg,data/Training/notumor/Tr-no_233.jpg,86,True,0.3979813799315588,0.28054535388946533,False
test,notumor,Tr-no_155.jpg,data/Training/notumor/Tr-no_155.jpg,train,glioma,Tr-gl_469.jpg,data/Training/glioma/Tr-gl_469.jpg,86,False,0.5519722961395285,0.4925924837589264,False
train,notumor,Tr-no_171.jpg,data/Training/notumor/Tr-no_171.jpg,validation,pituitary,Tr-pi_283.jpg,data/Training/pituitary/Tr-pi_283.jpg,86,False,0.3532531763714221,0.23499330878257751,False
train,notumor,Tr-no_184.jpg,data/Training/notumor/Tr-no_184.jpg,validation,glioma,Tr-gl_792.jpg,data/Training/glioma/Tr-gl_792.jpg,86,False,0.6516782542076376,0.32476985454559326,False
train,notumor,Tr-no_190.jpg,data/Training/notumor/Tr-no_190.jpg,validation,glioma,Tr-gl_284.jpg,data/Training/glioma/Tr-gl_284.jpg,86,False,0.7481996290567823,0.6209253668785095,False
train,notumor,Tr-no_240.jpg,data/Training/notumor/Tr-no_240.jpg,validation,notumor,Tr-no_518.jpg,data/Training/notumor/Tr-no_518.jpg,86,True,0.48748245348156566,0.28629159927368164,False
train,notumor,Tr-no_292.jpg,data/Training/notumor/Tr-no_292.jpg,validation,pituitary,Tr-pi_676.jpg,data/Training/pituitary/Tr-pi_676.jpg,86,False,0.45698401497336616,0.28686296939849854,False
train,notumor,Tr-no_302.jpg,data/Training/notumor/Tr-no_302.jpg,validation,meningioma,Tr-me_1235.jpg,data/Training/meningioma/Tr-me_1235.jpg,86,False,0.6055554074856402,0.3778647184371948,False
train,notumor,Tr-no_333.jpg,data/Training/notumor/Tr-no_333.jpg,validation,notumor,Tr-no_956.jpg,data/Training/notumor/Tr-no_956.jpg,86,True,0.5081347461294913,0.33014774322509766,False
train,notumor,Tr-no_350.jpg,data/Training/notumor/Tr-no_350.jpg,validation,glioma,Tr-gl_836.jpg,data/Training/glioma/Tr-gl_836.jpg,86,False,0.45821369377027016,0.3364468514919281,False
train,notumor,Tr-no_356.jpg,data/Training/notumor/Tr-no_356.jpg,validation,glioma,Tr-gl_176.jpg,data/Training/glioma/Tr-gl_176.jpg,86,False,0.6178422225912643,0.5281016826629639,False
train,notumor,Tr-no_358.jpg,data/Training/notumor/Tr-no_358.jpg,validation,notumor,Te-no_45.jpg,data/Testing/notumor/Te-no_45.jpg,86,True,0.6452960687723068,0.31157392263412476,False
test,notumor,Tr-no_39.jpg,data/Training/notumor/Tr-no_39.jpg,validation,meningioma,Tr-me_549.jpg,data/Training/meningioma/Tr-me_549.jpg,86,False,0.6981929976960536,0.24108350276947021,False
train,notumor,Tr-no_493.jpg,data/Training/notumor/Tr-no_493.jpg,validation,pituitary,Tr-pi_1010.jpg,data/Training/pituitary/Tr-pi_1010.jpg,86,False,0.49703832263898984,0.3781760334968567,False
train,notumor,Tr-no_533.jpg,data/Training/notumor/Tr-no_533.jpg,validation,glioma,Te-gl_196.jpg,data/Testing/glioma/Te-gl_196.jpg,86,False,0.4227890371518084,0.3344062566757202,False
train,notumor,Tr-no_539.jpg,data/Training/notumor/Tr-no_539.jpg,validation,pituitary,Tr-pi_254.jpg,data/Training/pituitary/Tr-pi_254.jpg,86,False,0.6478714648197802,0.369498074054718,False
train,notumor,Tr-no_59.jpg,data/Training/notumor/Tr-no_59.jpg,validation,notumor,Te-no_78.jpg,data/Testing/notumor/Te-no_78.jpg,86,True,0.729250891955185,0.48574864864349365,False
train,notumor,Tr-no_598.jpg,data/Training/notumor/Tr-no_598.jpg,validation,pituitary,Te-pi_387.jpg,data/Testing/pituitary/Te-pi_387.jpg,86,False,0.41859193709999115,0.21064145863056183,False
train,notumor,Tr-no_649.jpg,data/Training/notumor/Tr-no_649.jpg,validation,pituitary,Tr-pi_901.jpg,data/Training/pituitary/Tr-pi_901.jpg,86,False,0.4424246180099598,0.3776785135269165,False
test,notumor,Tr-no_662.jpg,data/Training/notumor/Tr-no_662.jpg,validation,meningioma,Te-me_233.jpg,data/Testing/meningioma/Te-me_233.jpg,86,False,0.43954900362796534,0.192282035946846,False
test,notumor,Tr-no_691.jpg,data/Training/notumor/Tr-no_691.jpg,validation,pituitary,Tr-pi_176.jpg,data/Training/pituitary/Tr-pi_176.jpg,86,False,0.2578574910823381,0.16378793120384216,False
train,notumor,Tr-no_702.jpg,data/Training/notumor/Tr-no_702.jpg,validation,pituitary,Tr-pi_283.jpg,data/Training/pituitary/Tr-pi_283.jpg,86,False,0.44145402217176166,0.31093305349349976,False
train,notumor,Tr-no_744.jpg,data/Training/notumor/Tr-no_744.jpg,validation,notumor,Te-no_330.jpg,data/Testing/notumor/Te-no_330.jpg,86,True,0.4776422409419649,0.3727741837501526,False
train,notumor,Tr-no_769.jpg,data/Training/notumor/Tr-no_769.jpg,validation,pituitary,Tr-pi_481.jpg,data/Training/pituitary/Tr-pi_481.jpg,86,False,0.34532847709490194,0.2107408046722412,False
train,notumor,Tr-no_834.jpg,data/Training/notumor/Tr-no_834.jpg,validation,notumor,Te-no_56.jpg,data/Testing/notumor/Te-no_56.jpg,86,True,0.6573583568986013,0.06386261433362961,False
test,notumor,Tr-no_933.jpg,data/Training/notumor/Tr-no_933.jpg,train,pituitary,Tr-pi_352.jpg,data/Training/pituitary/Tr-pi_352.jpg,86,False,0.3120206846956379,0.4207180142402649,False
test,notumor,Tr-no_940.jpg,data/Training/notumor/Tr-no_940.jpg,validation,pituitary,Tr-pi_650.jpg,data/Training/pituitary/Tr-pi_650.jpg,86,False,0.46393037969382717,0.13031883537769318,False
test,notumor,Tr-no_945.jpg,data/Training/notumor/Tr-no_945.jpg,validation,notumor,Tr-no_956.jpg,data/Training/notumor/Tr-no_956.jpg,86,True,0.5106192336728614,0.21661725640296936,False
train,pituitary,Tr-pi_1122.jpg,data/Training/pituitary/Tr-pi_1122.jpg,validation,meningioma,Tr-me_352.jpg,data/Training/meningioma/Tr-me_352.jpg,86,False,0.4321584393824584,0.24698734283447266,False
train,pituitary,Tr-pi_1146.jpg,data/Training/pituitary/Tr-pi_1146.jpg,validation,pituitary,Tr-pi_864.jpg,data/Training/pituitary/Tr-pi_864.jpg,86,True,0.46885293181773696,0.4519122540950775,False
train,pituitary,Tr-pi_1187.jpg,data/Training/pituitary/Tr-pi_1187.jpg,validation,meningioma,Tr-me_352.jpg,data/Training/meningioma/Tr-me_352.jpg,86,False,0.4308387611262447,0.24717839062213898,False
train,pituitary,Tr-pi_1191.jpg,data/Training/pituitary/Tr-pi_1191.jpg,validation,pituitary,Tr-pi_363.jpg,data/Training/pituitary/Tr-pi_363.jpg,86,True,0.4819974400062566,0.3850041627883911,False
train,pituitary,Tr-pi_1198.jpg,data/Training/pituitary/Tr-pi_1198.jpg,validation,pituitary,Te-pi_102.jpg,data/Testing/pituitary/Te-pi_102.jpg,86,True,0.7420594860079266,0.4519850015640259,False
train,pituitary,Tr-pi_1216.jpg,data/Training/pituitary/Tr-pi_1216.jpg,validation,pituitary,Tr-pi_321.jpg,data/Training/pituitary/Tr-pi_321.jpg,86,True,0.6175999980266709,0.5136867761611938,False
test,pituitary,Tr-pi_126.jpg,data/Training/pituitary/Tr-pi_126.jpg,validation,pituitary,Tr-pi_413.jpg,data/Training/pituitary/Tr-pi_413.jpg,86,True,0.6491479033767622,0.41461342573165894,False
train,pituitary,Tr-pi_1277.jpg,data/Training/pituitary/Tr-pi_1277.jpg,validation,glioma,Tr-gl_458.jpg,data/Training/glioma/Tr-gl_458.jpg,86,False,0.4866581689960692,0.35801783204078674,False
train,pituitary,Tr-pi_1345.jpg,data/Training/pituitary/Tr-pi_1345.jpg,validation,pituitary,Tr-pi_1358.jpg,data/Training/pituitary/Tr-pi_1358.jpg,86,True,0.4356928519512763,0.4181550443172455,False
train,pituitary,Tr-pi_169.jpg,data/Training/pituitary/Tr-pi_169.jpg,validation,pituitary,Tr-pi_1007.jpg,data/Training/pituitary/Tr-pi_1007.jpg,86,True,0.5748914096734837,0.4566706418991089,False
train,pituitary,Tr-pi_180.jpg,data/Training/pituitary/Tr-pi_180.jpg,validation,glioma,Tr-gl_458.jpg,data/Training/glioma/Tr-gl_458.jpg,86,False,0.471960008752732,0.3700256049633026,False
train,pituitary,Tr-pi_541.jpg,data/Training/pituitary/Tr-pi_541.jpg,validation,glioma,Tr-gl_721.jpg,data/Training/glioma/Tr-gl_721.jpg,86,False,0.5156289350199509,0.4127555787563324,False
train,pituitary,Tr-pi_549.jpg,data/Training/pituitary/Tr-pi_549.jpg,validation,pituitary,Te-pi_305.jpg,data/Testing/pituitary/Te-pi_305.jpg,86,True,0.6510505174344781,0.49112316966056824,False
test,pituitary,Tr-pi_659.jpg,data/Training/pituitary/Tr-pi_659.jpg,validation,pituitary,Tr-pi_1094.jpg,data/Training/pituitary/Tr-pi_1094.jpg,86,True,0.549986584289793,0.49476590752601624,False
train,pituitary,Tr-pi_684.jpg,data/Training/pituitary/Tr-pi_684.jpg,validation,pituitary,Tr-pi_1095.jpg,data/Training/pituitary/Tr-pi_1095.jpg,86,True,0.53119863838168,0.4494263529777527,False
train,pituitary,Tr-pi_697.jpg,data/Training/pituitary/Tr-pi_697.jpg,validation,pituitary,Tr-pi_1332.jpg,data/Training/pituitary/Tr-pi_1332.jpg,86,True,0.37875324892892326,0.38568925857543945,False
train,pituitary,Tr-pi_836.jpg,data/Training/pituitary/Tr-pi_836.jpg,validation,pituitary,Tr-pi_1095.jpg,data/Training/pituitary/Tr-pi_1095.jpg,86,True,0.5776684640576336,0.4453893005847931,False
train,pituitary,Tr-pi_856.jpg,data/Training/pituitary/Tr-pi_856.jpg,validation,notumor,Tr-no_413.jpg,data/Training/notumor/Tr-no_413.jpg,86,False,0.32550131468638394,0.2411823719739914,False
test,pituitary,Tr-pi_888.jpg,data/Training/pituitary/Tr-pi_888.jpg,validation,meningioma,Tr-me_83.jpg,data/Training/meningioma/Tr-me_83.jpg,86,False,0.344665362576837,0.4080304503440857,False
train,glioma,Te-gl_1.jpg,data/Testing/glioma/Te-gl_1.jpg,validation,pituitary,Tr-pi_790.jpg,data/Training/pituitary/Tr-pi_790.jpg,88,False,0.4521827681577747,0.31478580832481384,False
train,glioma,Te-gl_106.jpg,data/Testing/glioma/Te-gl_106.jpg,validation,meningioma,Tr-me_929.jpg,data/Training/meningioma/Tr-me_929.jpg,88,False,0.4924679628078859,0.24202397465705872,False
test,glioma,Te-gl_166.jpg,data/Testing/glioma/Te-gl_166.jpg,train,glioma,Tr-gl_349.jpg,data/Training/glioma/Tr-gl_349.jpg,88,True,0.416987596346862,0.33811160922050476,False
train,glioma,Te-gl_218.jpg,data/Testing/glioma/Te-gl_218.jpg,validation,glioma,Tr-gl_996.jpg,data/Training/glioma/Tr-gl_996.jpg,88,True,0.6617495443037235,0.39234933257102966,False
train,glioma,Te-gl_277.jpg,data/Testing/glioma/Te-gl_277.jpg,validation,glioma,Te-gl_368.jpg,data/Testing/glioma/Te-gl_368.jpg,88,True,0.4394961072766527,0.24081853032112122,False
test,glioma,Te-gl_285.jpg,data/Testing/glioma/Te-gl_285.jpg,validation,notumor,Tr-no_1395.jpg,data/Training/notumor/Tr-no_1395.jpg,88,False,0.5376121490587511,0.3799169361591339,False
test,glioma,Te-gl_313.jpg,data/Testing/glioma/Te-gl_313.jpg,train,glioma,Te-gl_372.jpg,data/Testing/glioma/Te-gl_372.jpg,88,True,0.4165596644320068,0.2543782591819763,False
train,glioma,Te-gl_341.jpg,data/Testing/glioma/Te-gl_341.jpg,validation,notumor,Te-no_38.jpg,data/Testing/notumor/Te-no_38.jpg,88,False,0.5642675939056317,0.47248271107673645,False
train,glioma,Te-gl_350.jpg,data/Testing/glioma/Te-gl_350.jpg,validation,glioma,Tr-gl_677.jpg,data/Training/glioma/Tr-gl_677.jpg,88,True,0.4653974386364872,0.3925269842147827,False
train,glioma,Te-gl_358.jpg,data/Testing/glioma/Te-gl_358.jpg,validation,meningioma,Tr-me_1191.jpg,data/Training/meningioma/Tr-me_1191.jpg,88,False,0.425555720297667,0.28480222821235657,False
train,glioma,Te-gl_53.jpg,data/Testing/glioma/Te-gl_53.jpg,validation,notumor,Tr-no_1036.jpg,data/Training/notumor/Tr-no_1036.jpg,88,False,0.29087766430600576,0.16524314880371094,False
train,glioma,Te-gl_57.jpg,data/Testing/glioma/Te-gl_57.jpg,validation,glioma,Tr-gl_359.jpg,data/Training/glioma/Tr-gl_359.jpg,88,True,0.6062395580634458,0.5813673138618469,False
train,meningioma,Te-me_109.jpg,data/Testing/meningioma/Te-me_109.jpg,validation,pituitary,Te-pi_308.jpg,data/Testing/pituitary/Te-pi_308.jpg,88,False,0.46551021399981213,0.28519535064697266,False
train,meningioma,Te-me_117.jpg,data/Testing/meningioma/Te-me_117.jpg,validation,glioma,Tr-gl_253.jpg,data/Training/glioma/Tr-gl_253.jpg,88,False,0.4607239283971163,0.34798580408096313,False
test,meningioma,Te-me_162.jpg,data/Testing/meningioma/Te-me_162.jpg,validation,pituitary,Tr-pi_1199.jpg,data/Training/pituitary/Tr-pi_1199.jpg,88,False,0.38335822279514653,0.31340721249580383,False
train,meningioma,Te-me_171.jpg,data/Testing/meningioma/Te-me_171.jpg,validation,meningioma,Te-me_276.jpg,data/Testing/meningioma/Te-me_276.jpg,88,True,0.48077741359368614,0.36681368947029114,False
test,meningioma,Te-me_197.jpg,data/Testing/meningioma/Te-me_197.jpg,train,glioma,Tr-gl_1287.jpg,data/Training/glioma/Tr-gl_1287.jpg,88,False,0.5292982620175175,0.40943193435668945,False
train,meningioma,Te-me_20.jpg,data/Testing/meningioma/Te-me_20.jpg,validation,pituitary,Tr-pi_743.jpg,data/Training/pituitary/Tr-pi_743.jpg,88,False,0.44727165260783297,0.32356685400009155,False
train,meningioma,Te-me_215.jpg,data/Testing/meningioma/Te-me_215.jpg,validation,notumor,Te-no_157.jpg,data/Testing/notumor/Te-no_157.jpg,88,False,0.6256350317505073,0.3982413709163666,False
train,meningioma,Te-me_243.jpg,data/Testing/meningioma/Te-me_243.jpg,validation,meningioma,Tr-me_13.jpg,data/Training/meningioma/Tr-me_13.jpg,88,True,0.7693219746182912,0.23368948698043823,False
test,meningioma,Te-me_29.jpg,data/Testing/meningioma/Te-me_29.jpg,validation,pituitary,Tr-pi_1117.jpg,data/Training/pituitary/Tr-pi_1117.jpg,88,False,0.4232992503331216,0.3566812574863434,False
train,meningioma,Te-me_290.jpg,data/Testing/meningioma/Te-me_290.jpg,validation,notumor,Tr-no_41.jpg,data/Training/notumor/Tr-no_41.jpg,88,False,0.621964595714894,0.08839324861764908,False
train,meningioma,Te-me_82.jpg,data/Testing/meningioma/Te-me_82.jpg,validation,glioma,Tr-gl_504.jpg,data/Training/glioma/Tr-gl_504.jpg,88,False,0.6398983095713279,0.5844642519950867,False
test,meningioma,Te-me_9.jpg,data/Testing/meningioma/Te-me_9.jpg,train,pituitary,Tr-pi_1120.jpg,data/Training/pituitary/Tr-pi_1120.jpg,88,False,0.34794008885013034,0.36744582653045654,False
train,meningioma,Te-me_94.jpg,data/Testing/meningioma/Te-me_94.jpg,validation,pituitary,Tr-pi_236.jpg,data/Training/pituitary/Tr-pi_236.jpg,88,False,0.47800615311597816,0.2433478832244873,False
train,notumor,Te-no_102.jpg,data/Testing/notumor/Te-no_102.jpg,validation,pituitary,Tr-pi_264.jpg,data/Training/pituitary/Tr-pi_264.jpg,88,False,0.44005762051354397,0.10441655665636063,False
train,notumor,Te-no_136.jpg,data/Testing/notumor/Te-no_136.jpg,validation,pituitary,Tr-pi_1283.jpg,data/Training/pituitary/Tr-pi_1283.jpg,88,False,0.16143111983703445,0.37384453415870667,False
train,notumor,Te-no_151.jpg,data/Testing/notumor/Te-no_151.jpg,validation,glioma,Tr-gl_95.jpg,data/Training/glioma/Tr-gl_95.jpg,88,False,0.4431526043854064,0.32152336835861206,False
train,notumor,Te-no_16.jpg,data/Testing/notumor/Te-no_16.jpg,validation,meningioma,Tr-me_1235.jpg,data/Training/meningioma/Tr-me_1235.jpg,88,False,0.6305939543648235,0.4105949401855469,False
train,notumor,Te-no_163.jpg,data/Testing/notumor/Te-no_163.jpg,validation,glioma,Tr-gl_1099.jpg,data/Training/glioma/Tr-gl_1099.jpg,88,False,0.6277620048221162,0.31635114550590515,False
test,notumor,Te-no_19.jpg,data/Testing/notumor/Te-no_19.jpg,validation,notumor,Te-no_209.jpg,data/Testing/notumor/Te-no_209.jpg,88,True,0.6268150076054825,0.5583080649375916,False
train,notumor,Te-no_241.jpg,data/Testing/notumor/Te-no_241.jpg,validation,pituitary,Tr-pi_10.jpg,data/Training/pituitary/Tr-pi_10.jpg,88,False,0.5989848517554335,0.2573854923248291,False
train,notumor,Te-no_27.jpg,data/Testing/notumor/Te-no_27.jpg,validation,pituitary,Tr-pi_1362.jpg,data/Training/pituitary/Tr-pi_1362.jpg,88,False,0.4410874494649457,0.288467675447464,False
train,notumor,Te-no_293.jpg,data/Testing/notumor/Te-no_293.jpg,validation,pituitary,Tr-pi_1362.jpg,data/Training/pituitary/Tr-pi_1362.jpg,88,False,0.4826754910257677,0.2527111768722534,False
train,notumor,Te-no_331.jpg,data/Testing/notumor/Te-no_331.jpg,validation,glioma,Te-gl_254.jpg,data/Testing/glioma/Te-gl_254.jpg,88,False,0.6275424893976144,0.0874718427658081,False
train,notumor,Te-no_378.jpg,data/Testing/notumor/Te-no_378.jpg,validation,pituitary,Tr-pi_800.jpg,data/Training/pituitary/Tr-pi_800.jpg,88,False,0.3860744440086159,0.30348700284957886,False
train,notumor,Te-no_398.jpg,data/Testing/notumor/Te-no_398.jpg,validation,glioma,Te-gl_146.jpg,data/Testing/glioma/Te-gl_146.jpg,88,False,0.6703895917637295,0.2263443022966385,False
train,notumor,Te-no_81.jpg,data/Testing/notumor/Te-no_81.jpg,validation,glioma,Tr-gl_990.jpg,data/Training/glioma/Tr-gl_990.jpg,88,False,0.66766388365368,0.12203431129455566,False
train,pituitary,Te-pi_309.jpg,data/Testing/pituitary/Te-pi_309.jpg,validation,pituitary,Tr-pi_1095.jpg,data/Training/pituitary/Tr-pi_1095.jpg,88,True,0.58566970168058,0.4251776933670044,False
train,pituitary,Te-pi_318.jpg,data/Testing/pituitary/Te-pi_318.jpg,validation,pituitary,Tr-pi_556.jpg,data/Training/pituitary/Tr-pi_556.jpg,88,True,0.588613716605705,0.4653823673725128,False
train,pituitary,Te-pi_60.jpg,data/Testing/pituitary/Te-pi_60.jpg,validation,meningioma,Tr-me_206.jpg,data/Training/meningioma/Tr-me_206.jpg,88,False,0.36289411925259457,0.4619305431842804,False
train,pituitary,Te-pi_70.jpg,data/Testing/pituitary/Te-pi_70.jpg,validation,meningioma,Tr-me_206.jpg,data/Training/meningioma/Tr-me_206.jpg,88,False,0.3402979918611197,0.4184253215789795,False
train,glioma,Tr-gl_466.jpg,data/Training/glioma/Tr-gl_466.jpg,validation,meningioma,Te-me_281.jpg,data/Testing/meningioma/Te-me_281.jpg,88,False,0.6383807218547263,0.4687686562538147,False
train,glioma,Tr-gl_514.jpg,data/Training/glioma/Tr-gl_514.jpg,validation,glioma,Tr-gl_421.jpg,data/Training/glioma/Tr-gl_421.jpg,88,True,0.6372612739665181,0.6401510238647461,False
train,glioma,Tr-gl_534.jpg,data/Training/glioma/Tr-gl_534.jpg,validation,glioma,Tr-gl_193.jpg,data/Training/glioma/Tr-gl_193.jpg,88,True,0.6709197569977192,0.631933331489563,False
test,glioma,Tr-gl_588.jpg,data/Training/glioma/Tr-gl_588.jpg,validation,meningioma,Tr-me_111.jpg,data/Training/meningioma/Tr-me_111.jpg,88,False,0.777799237675074,0.6295481324195862,False
train,glioma,Tr-gl_694.jpg,data/Training/glioma/Tr-gl_694.jpg,validation,meningioma,Tr-me_266.jpg,data/Training/meningioma/Tr-me_266.jpg,88,False,0.6376232160292677,0.5799380540847778,False
train,meningioma,Tr-me_1197.jpg,data/Training/meningioma/Tr-me_1197.jpg,validation,meningioma,Tr-me_1169.jpg,data/Training/meningioma/Tr-me_1169.jpg,88,True,0.7741683569226474,0.7525245547294617,False
test,meningioma,Tr-me_1238.jpg,data/Training/meningioma/Tr-me_1238.jpg,validation,meningioma,Tr-me_13.jpg,data/Training/meningioma/Tr-me_13.jpg,88,True,0.7240475506267952,0.7319956421852112,False
train,meningioma,Tr-me_225.jpg,data/Training/meningioma/Tr-me_225.jpg,validation,pituitary,Tr-pi_832.jpg,data/Training/pituitary/Tr-pi_832.jpg,88,False,0.5073851095834602,0.44935309886932373,False
train,meningioma,Tr-me_289.jpg,data/Training/meningioma/Tr-me_289.jpg,validation,pituitary,Tr-pi_664.jpg,data/Training/pituitary/Tr-pi_664.jpg,88,False,0.3337644208429087,0.27923935651779175,False
test,meningioma,Tr-me_317.jpg,data/Training/meningioma/Tr-me_317.jpg,validation,pituitary,Te-pi_399.jpg,data/Testing/pituitary/Te-pi_399.jpg,88,False,0.4916870326549776,0.4207463264465332,False
test,meningioma,Tr-me_353.jpg,data/Training/meningioma/Tr-me_353.jpg,validation,meningioma,Tr-me_408.jpg,data/Training/meningioma/Tr-me_408.jpg,88,True,0.7227492137826538,0.7234561443328857,False
train,meningioma,Tr-me_379.jpg,data/Training/meningioma/Tr-me_379.jpg,validation,notumor,Te-no_400.jpg,data/Testing/notumor/Te-no_400.jpg,88,False,0.5218570541890136,0.26507264375686646,False
train,meningioma,Tr-me_415.jpg,data/Training/meningioma/Tr-me_415.jpg,validation,notumor,Te-no_138.jpg,data/Testing/notumor/Te-no_138.jpg,88,False,0.5713664982555207,0.284772127866745,False
train,meningioma,Tr-me_456.jpg,data/Training/meningioma/Tr-me_456.jpg,validation,notumor,Te-no_113.jpg,data/Testing/notumor/Te-no_113.jpg,88,False,0.6305110161378273,0.35983532667160034,False
train,meningioma,Tr-me_473.jpg,data/Training/meningioma/Tr-me_473.jpg,validation,glioma,Tr-gl_547.jpg,data/Training/glioma/Tr-gl_547.jpg,88,False,0.6169296566704437,0.626656711101532,False
train,meningioma,Tr-me_519.jpg,data/Training/meningioma/Tr-me_519.jpg,validation,meningioma,Tr-me_653.jpg,data/Training/meningioma/Tr-me_653.jpg,88,True,0.7343539258707452,0.6317580938339233,False
train,meningioma,Tr-me_936.jpg,data/Training/meningioma/Tr-me_936.jpg,validation,glioma,Tr-gl_644.jpg,data/Training/glioma/Tr-gl_644.jpg,88,False,0.5605819108284267,0.3257429897785187,False
train,meningioma,Tr-me_977.jpg,data/Training/meningioma/Tr-me_977.jpg,validation,notumor,Te-no_113.jpg,data/Testing/notumor/Te-no_113.jpg,88,False,0.6382353973215388,0.36027705669403076,False
train,meningioma,Tr-me_987.jpg,data/Training/meningioma/Tr-me_987.jpg,validation,meningioma,Te-me_161.jpg,data/Testing/meningioma/Te-me_161.jpg,88,True,0.6376016685749257,0.5847997665405273,False
test,notumor,Tr-no_102.jpg,data/Training/notumor/Tr-no_102.jpg,validation,notumor,Tr-no_880.jpg,data/Training/notumor/Tr-no_880.jpg,88,True,0.5886653626955379,0.43045639991760254,False
train,notumor,Tr-no_1094.jpg,data/Training/notumor/Tr-no_1094.jpg,validation,glioma,Tr-gl_851.jpg,data/Training/glioma/Tr-gl_851.jpg,88,False,0.5513692016642463,0.30878254771232605,False
train,notumor,Tr-no_1105.jpg,data/Training/notumor/Tr-no_1105.jpg,validation,notumor,Tr-no_1036.jpg,data/Training/notumor/Tr-no_1036.jpg,88,True,0.35986809192641434,0.19950254261493683,False
train,notumor,Tr-no_1110.jpg,data/Training/notumor/Tr-no_1110.jpg,validation,pituitary,Tr-pi_921.jpg,data/Training/pituitary/Tr-pi_921.jpg,88,False,0.30985734095255835,0.32112574577331543,False
train,notumor,Tr-no_1148.jpg,data/Training/notumor/Tr-no_1148.jpg,validation,glioma,Tr-gl_281.jpg,data/Training/glioma/Tr-gl_281.jpg,88,False,0.6508265079310919,0.28464627265930176,False
train,notumor,Tr-no_1149.jpg,data/Training/notumor/Tr-no_1149.jpg,validation,meningioma,Te-me_80.jpg,data/Testing/meningioma/Te-me_80.jpg,88,False,0.676484188803947,0.4692087769508362,False
test,notumor,Tr-no_1177.jpg,data/Training/notumor/Tr-no_1177.jpg,validation,notumor,Tr-no_1092.jpg,data/Training/notumor/Tr-no_1092.jpg,88,True,0.20627193865283266,0.13773655891418457,False
test,notumor,Tr-no_1186.jpg,data/Training/notumor/Tr-no_1186.jpg,train,glioma,Tr-gl_798.jpg,data/Training/glioma/Tr-gl_798.jpg,88,False,0.3084910804117466,0.21729719638824463,False
train,notumor,Tr-no_1213.jpg,data/Training/notumor/Tr-no_1213.jpg,validation,notumor,Te-no_56.jpg,data/Testing/notumor/Te-no_56.jpg,88,True,0.6421588199392769,0.38982024788856506,False
train,notumor,Tr-no_1246.jpg,data/Training/notumor/Tr-no_1246.jpg,validation,pituitary,Tr-pi_664.jpg,data/Training/pituitary/Tr-pi_664.jpg,88,False,0.39631883946702384,0.17883741855621338,False
train,notumor,Tr-no_1331.jpg,data/Training/notumor/Tr-no_1331.jpg,validation,glioma,Tr-gl_1280.jpg,data/Training/glioma/Tr-gl_1280.jpg,88,False,0.4530634303307441,0.4716360569000244,False
train,notumor,Tr-no_1342.jpg,data/Training/notumor/Tr-no_1342.jpg,validation,pituitary,Te-pi_308.jpg,data/Testing/pituitary/Te-pi_308.jpg,88,False,0.33495188894530226,0.2788941264152527,False
train,notumor,Tr-no_186.jpg,data/Training/notumor/Tr-no_186.jpg,validation,glioma,Te-gl_307.jpg,data/Testing/glioma/Te-gl_307.jpg,88,False,0.6035095433676966,0.46491408348083496,False
train,notumor,Tr-no_208.jpg,data/Training/notumor/Tr-no_208.jpg,validation,pituitary,Tr-pi_351.jpg,data/Training/pituitary/Tr-pi_351.jpg,88,False,0.5234830522755105,0.2613286077976227,False
test,notumor,Tr-no_210.jpg,data/Training/notumor/Tr-no_210.jpg,validation,glioma,Tr-gl_456.jpg,data/Training/glioma/Tr-gl_456.jpg,88,False,0.5324770811465308,0.33951419591903687,False
test,notumor,Tr-no_258.jpg,data/Training/notumor/Tr-no_258.jpg,validation,notumor,Tr-no_857.jpg,data/Training/notumor/Tr-no_857.jpg,88,True,0.6069530925795641,0.25983700156211853,False
train,notumor,Tr-no_297.jpg,data/Training/notumor/Tr-no_297.jpg,validation,pituitary,Tr-pi_717.jpg,data/Training/pituitary/Tr-pi_717.jpg,88,False,0.5988679855589265,0.4067128598690033,False
train,notumor,Tr-no_315.jpg,data/Training/notumor/Tr-no_315.jpg,validation,notumor,Tr-no_1137.jpg,data/Training/notumor/Tr-no_1137.jpg,88,True,0.38613668715643173,0.4218047261238098,False
test,notumor,Tr-no_348.jpg,data/Training/notumor/Tr-no_348.jpg,validation,notumor,Tr-no_1271.jpg,data/Training/notumor/Tr-no_1271.jpg,88,True,0.43870689742622454,0.21440854668617249,False
